customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address,postcode,property_valuation
1956,Omero,Murra,Male,1994-07-08,Human Resources Assistant I,Health,Affluent Customer,0,True,8 Carioca Terrace,4007,8
1957,Gary,Eager,Male,1977-09-19,Accountant IV,Property,Affluent Customer,0,False,5 Kenwood Road,2075,11
1958,Janina,Keme,Female,1985-09-01,Professor,,Mass Customer,0,False,29 Hansons Crossing,2318,4
1959,Arlen,Klossek,Male,1978-09-18,Director of Sales,Health,Mass Customer,0,True,493 Buell Point,4500,8
1960,Falkner,Jochens,Male,1978-07-03,Software Engineer II,,Mass Customer,0,True,7 Del Mar Crossing,4680,7
1961,Licha,Lyes,Female,1960-11-22,Physical Therapy Assistant,,Mass Customer,0,True,7 Elgar Plaza,2250,9
1962,Paddie,Grunder,Male,1977-11-01,Sales Representative,Retail,Mass Customer,0,True,425 Marquette Way,2116,10
1963,Syman,Trimnell,Male,1998-03-18,Biostatistician I,Agriculture,Mass Customer,0,True,67104 Bunting Crossing,2043,9
1964,Cara,Campbell-Dunlop,Female,1964-06-19,Mechanical Systems Engineer,Financial Services,Affluent Customer,0,True,243 Raven Drive,4815,3
1965,Bendicty,Powrie,Male,1973-12-14,Web Designer III,Retail,Mass Customer,0,True,248 School Park,3156,8
1966,Moshe,Nicholl,Male,1993-10-31,,Financial Services,High Net Worth,0,False,5 Onsgard Plaza,3134,10
1967,Nomi,,Female,1985-11-19,Chemical Engineer,Manufacturing,Affluent Customer,0,True,38 Havey Place,3049,5
1968,Frederica,Hughman,Female,1994-06-12,Librarian,Entertainment,Mass Customer,0,False,38 Armistice Alley,2018,8
1969,Dimitry,Kunkler,Male,1961-07-06,Teacher,IT,Mass Customer,0,True,34953 Oak Circle,2153,10
1970,Carl,Eyre,Male,1982-08-23,Desktop Support Technician,Manufacturing,Mass Customer,0,False,18 Express Street,2165,9
1971,Mariel,Dyke,Female,1998-02-10,,Manufacturing,Mass Customer,0,True,04046 Summit Avenue,4217,9
1972,Obed,Pauler,Male,1989-07-14,,IT,Mass Customer,0,True,986 Hollow Ridge Crossing,3821,7
1973,Fanni,Liffe,Female,1980-01-11,Media Manager IV,Financial Services,High Net Worth,0,False,4622 Dixon Junction,2048,8
1974,Aharon,Moller,Male,1958-06-15,Administrative Officer,,Mass Customer,0,True,3563 Darwin Avenue,3095,9
1975,Tommie,Midden,Female,1965-10-19,Product Engineer,Health,Affluent Customer,0,False,38759 Butterfield Avenue,4305,2
1976,Letitia,Coan,Female,1975-08-16,Product Engineer,Manufacturing,Mass Customer,0,False,67125 Melody Place,2747,8
1977,Myrtia,Paschke,Female,1977-10-04,,Manufacturing,Mass Customer,0,True,31 Northwestern Court,2206,10
1978,Marge,Skerm,Female,1955-01-06,Dental Hygienist,Health,Mass Customer,0,False,8 Farwell Parkway,2428,2
1979,Ephrem,Cariss,Male,1960-05-15,Statistician III,Manufacturing,Mass Customer,0,True,19 Barby Parkway,4127,4
1980,Kenneth,Viall,Male,1992-06-20,Food Chemist,Health,High Net Worth,0,True,681 School Avenue,2077,10
1981,Calv,Zelland,Male,1986-01-30,Sales Associate,,Affluent Customer,0,False,27 Dawn Lane,2233,10
1982,Julee,Hallewell,Female,1968-03-30,Senior Cost Accountant,Financial Services,High Net Worth,0,True,366 International Way,2170,8
1983,Kimberlee,Soonhouse,Female,1963-03-10,Assistant Media Planner,Entertainment,Affluent Customer,0,True,427 Rockefeller Drive,2093,12
1984,Hewett,Alessandretti,Male,1999-06-01,Information Systems Manager,Health,Mass Customer,0,True,5176 Division Hill,3216,5
1985,Chrysler,Longstaffe,Female,1978-12-02,Computer Systems Analyst I,,Mass Customer,0,True,1 Raven Place,2160,6
1986,Melania,Ruske,Female,1981-12-30,,Retail,Mass Customer,0,False,29 Delaware Pass,2567,8
1987,Jacobo,Rosenblum,Male,1956-06-08,Research Associate,Health,Affluent Customer,0,False,42554 Burrows Court,2117,10
1988,Kelwin,Goldsmith,Male,1957-04-15,Recruiting Manager,Property,Mass Customer,0,False,726 Warrior Center,2077,10
1989,Emalee,Guitel,Female,1973-07-21,Graphic Designer,Property,High Net Worth,0,True,500 Victoria Plaza,2147,9
1990,Mira,Askham,U,,Senior Financial Analyst,Financial Services,High Net Worth,0,False,35 Debra Way,3201,6
1991,Tobe,Godrich,Male,1993-09-27,Research Nurse,Health,Mass Customer,0,True,62965 Morningstar Junction,4109,9
1992,Shanta,Attrill,Female,1995-10-21,Web Developer I,Manufacturing,Mass Customer,0,True,6698 Melody Crossing,4556,8
1993,Agustin,Isworth,Male,1980-07-27,Accounting Assistant II,,High Net Worth,0,True,05919 Morning Parkway,2034,11
1994,Gray,McLorinan,Female,1986-04-25,,Manufacturing,High Net Worth,0,False,6 Rockefeller Pass,3075,7
1995,Mabel,Sallter,Female,1969-03-26,Automation Specialist II,,Mass Customer,0,True,7875 Fieldstone Pass,4216,10
1996,Filmer,Furby,Male,1985-12-29,Structural Engineer,Manufacturing,Mass Customer,0,False,59170 Westridge Junction,2147,8
1997,Tedmund,Simonsson,Male,1996-09-27,Structural Engineer,,Mass Customer,0,False,3 Bonner Point,2800,4
1998,Hamil,Britch,Male,1975-03-26,Media Manager IV,Manufacturing,High Net Worth,0,False,113 Lien Place,2560,6
1999,Raquel,Bamlett,Female,1962-08-16,Nuclear Power Engineer,Manufacturing,Mass Customer,0,True,064 Fallview Terrace,4500,7
2000,Kain,Rene,U,,Assistant Professor,IT,High Net Worth,0,True,32 Sutteridge Trail,2470,1
2001,Mada,Martinho,Female,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,0,True,3984 Clove Street,3192,10
2002,Matilde,Hamsher,Female,1971-06-20,Mechanical Systems Engineer,Financial Services,Mass Customer,0,False,4 Rowland Plaza,2324,4
2003,Lilli,Hargey,Female,1962-06-21,Statistician III,Manufacturing,High Net Worth,0,True,5157 Maple Wood Circle,2537,8
2004,Brandy,Showering,Male,1963-06-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,0,True,559 Blackbird Street,4580,2
2005,Marina,McElwee,Female,1978-08-20,Accountant I,Manufacturing,High Net Worth,0,False,6466 Troy Street,2763,8
2006,Hyacinthia,Tuley,Female,1999-10-04,Senior Developer,Property,High Net Worth,0,True,7135 Ruskin Avenue,2563,11
2007,Gail,Scarrisbrick,Male,1970-04-13,Programmer I,Manufacturing,Mass Customer,0,True,5 Loftsgordon Avenue,2068,12
2008,Jamill,Cudd,Male,1993-07-27,Analyst Programmer,Financial Services,Mass Customer,0,True,33 Del Mar Junction,2264,8
2009,Neilla,Castrillo,Female,1960-03-16,Staff Accountant IV,Health,Affluent Customer,0,True,06069 Hayes Road,2099,8
2010,Duff,Guyer,Male,1974-01-31,Data Coordiator,Manufacturing,High Net Worth,0,True,828 Waubesa Pass,2234,10
2011,Guthrie,MacAne,Male,1978-01-22,VP Sales,Manufacturing,High Net Worth,0,True,1 Bobwhite Circle,2230,9
2012,Maisey,Lavell,Female,1972-09-07,Health Coach I,Health,High Net Worth,0,False,3 Memorial Junction,2126,11
2013,Marge,Girault,Female,1995-08-10,Registered Nurse,Health,Affluent Customer,0,True,644 Mcbride Street,2086,11
2014,Sandye,Avraam,Female,1990-05-25,Associate Professor,Manufacturing,Mass Customer,0,True,23700 Dennis Way,2075,11
2015,Charyl,Sibson,Female,1974-02-19,Health Coach IV,Health,Affluent Customer,0,False,5795 Comanche Circle,4825,2
2016,Laraine,Merioth,Female,1998-11-19,Executive Secretary,Retail,Affluent Customer,0,True,31 Scofield Trail,3020,8
2017,Ezri,Sadry,Male,1995-02-11,Programmer II,Financial Services,Affluent Customer,0,True,218 Elka Point,2176,10
2018,Richie,Matts,Male,1963-01-30,Senior Developer,Financial Services,Affluent Customer,0,False,5468 Moose Lane,2445,7
2019,Neda,Perkis,Female,1953-09-13,VP Marketing,Entertainment,High Net Worth,0,False,174 Calypso Crossing,2770,7
2020,Portia,Proudlock,Female,1971-05-06,Biostatistician IV,Property,Affluent Customer,0,True,53358 David Circle,4306,3
2021,Ulrica,Abelwhite,U,,Software Test Engineer I,IT,High Net Worth,0,True,0 3rd Road,4060,9
2022,Mortimer,Iremonger,Male,1982-07-03,,IT,Affluent Customer,0,False,9 Melvin Drive,2144,7
2023,Marco,Denziloe,Male,1971-01-11,Associate Professor,,High Net Worth,0,False,9670 4th Point,2065,10
2024,Elinor,Biggerstaff,Female,2000-07-14,VP Sales,IT,Mass Customer,0,True,2228 Steensland Terrace,2148,8
2025,Agosto,Thon,Male,1982-04-15,VP Quality Control,,Mass Customer,0,True,2 Thierer Place,4053,8
2026,Anabelle,Rogerson,Female,1987-09-18,Structural Engineer,Property,Mass Customer,0,True,23 Huxley Road,3064,7
2027,Whitney,Dahle,Male,1964-09-02,VP Product Management,,High Net Worth,0,False,34 3rd Place,3030,8
2028,Cathy,Parmley,Female,1976-12-10,Director of Sales,Retail,Affluent Customer,0,True,63 Golf Crossing,2217,8
2029,Charlie,Hastilow,Male,1992-03-10,Nurse,Manufacturing,Mass Customer,0,False,1 Sloan Avenue,2176,10
2030,Xymenes,Sprull,Male,1961-01-09,Administrative Officer,Property,High Net Worth,0,False,056 Pierstorff Alley,2040,11
2031,Philbert,Albone,Male,1987-01-21,Geologist III,,Mass Customer,0,False,177 Anniversary Parkway,2428,7
2032,Theodore,Chicchelli,Male,1983-09-09,Quality Control Specialist,Property,Mass Customer,0,True,18 Karstens Drive,2233,10
2033,Mar,Philippon,Male,1971-08-31,Dental Hygienist,Health,High Net Worth,0,False,6950 Morrow Street,2326,3
2034,June,Haslam,Female,1974-01-10,Speech Pathologist,Manufacturing,Mass Customer,0,False,8492 Autumn Leaf Center,3214,2
2035,Kylie,Terese,Male,1979-06-01,Senior Developer,Health,Mass Customer,0,False,91749 Portage Park,2528,8
2036,Alix,Gilliland,Female,1977-04-29,,,Mass Customer,0,False,45 Waubesa Lane,4213,9
2037,Irwin,Ryall,Male,1989-01-04,VP Marketing,IT,Mass Customer,0,False,51739 Sundown Hill,2009,9
2038,Fae,Done,Female,1959-11-26,Structural Engineer,Financial Services,Mass Customer,0,True,95 Butterfield Circle,3352,4
2039,Laureen,Blower,Female,1978-03-26,Senior Developer,IT,High Net Worth,0,True,9 Porter Pass,4077,6
2040,Gal,Scardafield,Male,1969-09-05,VP Sales,Retail,Affluent Customer,0,True,236 Fremont Alley,2156,12
2041,Mort,Heath,Male,1957-10-27,VP Accounting,Financial Services,Mass Customer,0,False,46031 Hudson Place,2075,11
2042,Bendix,Cooke,Male,1968-08-14,Registered Nurse,Health,Mass Customer,0,False,8 Crowley Terrace,2760,8
2043,Veronike,Clampett,Female,1977-09-05,Software Consultant,,Mass Customer,0,False,50532 Hoard Center,4209,7
2044,Leyla,Eddington,Female,1998-08-02,Quality Engineer,Health,Mass Customer,0,True,56 Sommers Point,2204,8
2045,Hermina,Franzel,Female,1984-07-03,VP Sales,Financial Services,High Net Worth,0,False,0 Red Cloud Place,2217,8
2046,Charis,Maas,Female,1959-07-27,Marketing Manager,,Mass Customer,0,True,24951 Michigan Pass,2176,10
2047,Kirsten,Slegg,Female,1975-04-13,Paralegal,Financial Services,Affluent Customer,0,True,51960 Gulseth Point,2009,12
2048,Sorcha,Genthner,Female,1960-04-13,Financial Advisor,Financial Services,High Net Worth,0,False,144 Parkside Parkway,4655,3
2049,Jud,Purchon,Male,1962-02-12,Assistant Professor,Manufacturing,High Net Worth,0,False,896 Helena Parkway,4551,7
2050,Opal,Costa,Female,1954-06-26,Business Systems Development Analyst,,Mass Customer,0,True,89 Anhalt Park,2106,11
2051,Teresita,Drinnan,Female,1959-06-15,Geological Engineer,Manufacturing,Affluent Customer,0,False,1786 Orin Street,2327,3
2052,Ganny,Sealeaf,Male,1955-11-30,,Retail,Mass Customer,0,True,7 Green Ridge Way,2763,8
2053,Horatius,Dufton,Male,1978-05-28,,Financial Services,Affluent Customer,0,True,2807 Northwestern Pass,3182,8
2054,Horace,Gilpillan,Male,1995-08-21,,Manufacturing,Mass Customer,0,True,9362 Grim Plaza,4702,1
2055,Harmon,Bakster,Male,1980-09-14,Administrative Assistant III,Retail,High Net Worth,0,False,2 Sommers Drive,3181,10
2056,Cristin,Smoughton,Female,1986-03-04,Biostatistician IV,Property,High Net Worth,0,False,74164 Village Green Parkway,3037,9
2057,Elianora,Sally,Female,1959-10-04,Accounting Assistant IV,Manufacturing,Affluent Customer,0,True,623 Melody Avenue,4500,4
2058,Ronna,Wickersham,Female,1978-02-04,Database Administrator I,Agriculture,High Net Worth,0,False,9 Roth Park,4104,7
2059,Kylen,Gimson,Female,1977-02-15,Graphic Designer,,High Net Worth,0,False,18 Buhler Court,3186,12
2060,Constancia,Akram,Female,1959-01-23,Statistician II,Financial Services,Mass Customer,0,False,4 Sachtjen Drive,4701,3
2061,Loralyn,,Female,1983-01-24,Technical Writer,Manufacturing,High Net Worth,0,False,130 Hayes Crossing,2170,9
2062,Guillermo,Kolakovic,Male,1976-08-19,Junior Executive,Retail,Mass Customer,0,False,9 Logan Court,2570,9
2063,Benny,Crudge,Male,1963-06-17,Clinical Specialist,Health,Affluent Customer,0,False,8 Superior Hill,2153,10
2064,Reynard,Jaffrey,Male,1969-05-19,VP Marketing,Health,Mass Customer,0,True,575 Katie Terrace,2835,1
2065,Silvio,Henrichs,Male,1978-03-13,Technical Writer,Retail,Mass Customer,0,True,9 Old Shore Street,4509,7
2066,Skipp,McLarens,Male,1969-12-21,Food Chemist,Health,High Net Worth,0,True,7949 Waywood Way,2318,7
2067,Slade,Mulvin,Male,1979-05-05,Registered Nurse,Health,Mass Customer,0,False,2982 Monterey Way,3182,10
2068,Wandie,Nare,Female,1956-08-08,Account Representative I,,High Net Worth,0,False,692 Leroy Parkway,3043,9
2069,Sol,Holdron,U,,Software Test Engineer IV,IT,Mass Customer,0,True,9499 Alpine Drive,3175,8
2070,Tiphany,Leppington,Female,1981-12-05,Recruiting Manager,,Mass Customer,0,False,0442 Debra Point,2281,7
2071,Ardis,Ramelet,Female,1978-02-07,,,Mass Customer,0,False,61 Upham Parkway,4558,4
2072,Margie,Tillyer,Female,1960-04-20,Environmental Specialist,Financial Services,Mass Customer,0,True,63832 Maple Wood Court,3172,9
2073,Linea,,Female,1974-01-30,,Manufacturing,High Net Worth,0,True,27 Rockefeller Plaza,4556,8
2074,Roslyn,Rawdall,Female,1997-06-11,,Financial Services,Mass Customer,0,False,95483 Washington Junction,2505,9
2075,Devondra,Jovis,Female,1973-04-23,Environmental Tech,Manufacturing,Mass Customer,0,False,1396 Sugar Terrace,2145,10
2076,Beatriz,Tweddle,Female,1969-06-03,Assistant Manager,Manufacturing,Mass Customer,0,True,8454 Pierstorff Way,2115,11
2077,Tobe,Lindroos,Female,1992-02-26,Cost Accountant,Financial Services,Mass Customer,0,True,2444 Aberg Hill,2067,12
2078,Joice,Govett,Female,1989-08-30,Computer Systems Analyst III,Manufacturing,Mass Customer,0,False,73637 Nancy Street,2469,1
2079,Eda,,Female,1956-07-29,Account Executive,,High Net Worth,0,False,9 Beilfuss Crossing,2705,3
2080,Rosamond,Sainer,Female,1959-08-07,Human Resources Assistant IV,,High Net Worth,0,False,891 Mendota Junction,4127,2
2081,Gelya,Coaker,Female,1972-06-21,Senior Editor,Financial Services,Mass Customer,0,False,73 Muir Trail,3196,7
2082,Sybyl,Beekman,Female,1979-12-07,Legal Assistant,Health,Affluent Customer,0,True,1 Raven Circle,2450,7
2083,Karee,Ortler,Female,1980-07-18,,,Mass Customer,0,False,6563 Susan Pass,3024,7
2084,Britni,Menguy,Female,1986-10-03,,IT,Mass Customer,0,True,59 Prentice Lane,4551,7
2085,Carolynn,Samsin,Female,1956-05-03,Pharmacist,Health,Mass Customer,0,False,65880 Cascade Drive,2164,9
2086,Gayle,Cockerell,Male,1997-01-03,Senior Cost Accountant,Financial Services,High Net Worth,0,False,6632 Truax Hill,2230,9
2087,Yehudi,Sandon,Male,1969-06-08,Administrative Officer,IT,Mass Customer,0,True,68882 Commercial Crossing,2320,3
2088,Ernie,Wankel,Male,1969-10-09,Senior Financial Analyst,Financial Services,Mass Customer,0,True,949 Marquette Avenue,3028,7
2089,Erie,Ballston,Male,1958-01-07,Safety Technician I,Financial Services,High Net Worth,0,False,9953 Kim Lane,2330,4
2090,Stanton,Schimoni,Male,1964-12-05,Help Desk Technician,Financial Services,Mass Customer,0,True,09 Pierstorff Point,4514,6
2091,Dominga,Crosfield,Female,1980-06-22,Office Assistant II,Agriculture,Mass Customer,0,False,158 Lindbergh Crossing,3136,9
2092,Stavros,Hazelby,Male,1977-12-22,Safety Technician IV,Manufacturing,High Net Worth,0,False,72 Ilene Point,2575,8
2093,Salem,Doiley,Male,1999-09-10,Programmer II,Financial Services,High Net Worth,0,False,4081 Lighthouse Bay Alley,4053,9
2094,Merle,Pesticcio,Male,1984-01-27,Biostatistician IV,,Mass Customer,0,False,794 Kennedy Court,4740,2
2095,Anette,Guerreiro,Female,1989-11-13,Account Executive,Manufacturing,Affluent Customer,0,False,3981 Karstens Place,2570,8
2096,Torrie,Smartman,Female,1969-05-21,Programmer III,Telecommunications,High Net Worth,0,True,88039 Melody Lane,3088,9
2097,Web,Decaze,Male,1988-04-08,Recruiter,Telecommunications,Mass Customer,0,False,344 Rockefeller Way,3966,2
2098,Ame,Tossell,Female,1969-12-13,Dental Hygienist,Health,High Net Worth,0,False,434 Eggendart Circle,2260,12
2099,Mikel,McKechnie,Male,1959-10-03,Senior Cost Accountant,Financial Services,High Net Worth,0,True,0 Waubesa Alley,2265,6
2100,Der,Blatcher,Male,1978-05-30,Marketing Assistant,IT,Mass Customer,0,False,831 Prairieview Trail,4405,1
2101,Maryann,,Female,1998-03-08,General Manager,,Mass Customer,0,True,884 Surrey Pass,3912,7
2102,Carl,Penquet,Male,1976-01-08,Senior Editor,,Affluent Customer,0,False,60424 Bultman Terrace,2120,10
2103,Jayme,Hendin,Male,1975-09-22,Business Systems Development Analyst,Financial Services,Affluent Customer,0,False,882 Merry Trail,4701,4
2104,Livy,Roote,Female,1979-01-29,Structural Analysis Engineer,Financial Services,Mass Customer,0,False,47878 Pond Park,4133,3
2105,Terrance,Goligher,Male,1971-11-11,Food Chemist,Health,High Net Worth,0,True,7 Porter Parkway,2261,8
2106,Antons,Ley,Male,1970-03-19,Project Manager,Financial Services,High Net Worth,0,True,984 Waubesa Pass,4034,6
2107,Dre,Ferrillo,Female,1992-07-10,Biostatistician IV,IT,Affluent Customer,0,True,91933 Artisan Avenue,2753,9
2108,Michel,O'Halligan,Female,1985-11-24,Software Test Engineer IV,Property,Mass Customer,0,True,624 Atwood Circle,2164,8
2109,Grazia,Vinson,Female,1965-04-13,Account Representative II,Health,High Net Worth,0,True,15 Mcguire Junction,4128,6
2110,Gard,Marris,Male,1973-07-31,Human Resources Assistant III,Manufacturing,High Net Worth,0,False,21 South Avenue,2076,11
2111,Ellis,Vokes,Male,1973-12-28,Speech Pathologist,Property,Affluent Customer,0,True,4 Macpherson Street,3143,4
2112,Aubrie,Glaum,Female,1993-05-17,Accounting Assistant I,Financial Services,Mass Customer,0,True,5965 Glacier Hill Terrace,3025,9
2113,Nita,Bushell,Female,1972-01-06,Internal Auditor,Manufacturing,Affluent Customer,0,False,556 Esch Street,2090,12
2114,Erick,Caveill,Male,1954-11-29,Safety Technician III,Agriculture,High Net Worth,0,False,25943 Montana Street,2747,8
2115,Shannon,Pflieger,Male,1975-08-31,Food Chemist,Health,Mass Customer,0,True,2 Dawn Avenue,4118,5
2116,Wyndham,Ecob,Male,1979-01-20,Research Associate,Financial Services,Affluent Customer,0,True,35 Harbort Way,2446,8
2117,Llywellyn,Christall,Male,1995-06-14,Computer Systems Analyst I,Health,Affluent Customer,0,False,464 Bonner Place,3012,8
2118,Ulrick,Calyton,Male,1978-07-22,Developer III,,High Net Worth,0,False,0899 Judy Pass,3072,10
2119,Dorise,Bellon,Female,1985-03-01,Senior Cost Accountant,Financial Services,Mass Customer,0,False,43 Sunbrook Terrace,4160,10
2120,Clare,Attoe,Male,1997-01-03,Web Designer III,Manufacturing,Mass Customer,0,False,34 Vidon Way,3037,8
2121,Clarita,Jaqueminet,Female,1989-02-15,Nurse,Financial Services,Mass Customer,0,True,85 Cody Hill,2770,8
2122,Osborne,Nawton,Male,1973-01-27,Registered Nurse,Health,High Net Worth,0,True,8209 Tony Plaza,2810,1
2123,Shirley,Negal,Female,1993-03-19,Software Engineer II,Manufacturing,Affluent Customer,0,False,65675 Spenser Way,3207,12
2124,Damien,Bartczak,Male,1978-01-30,,Retail,High Net Worth,0,False,042 Saint Paul Parkway,2769,10
2125,Laurene,Linstead,Female,1975-01-27,VP Quality Control,Financial Services,High Net Worth,0,False,3516 Kensington Lane,2164,9
2126,Hugibert,Getcliff,Male,1958-03-29,Product Engineer,Health,Mass Customer,0,True,26064 Morningstar Junction,2480,2
2127,Wanids,Baudet,Female,1974-02-15,Web Designer I,Manufacturing,Mass Customer,0,False,686 Rusk Parkway,2566,8
2128,Gregorius,Cockram,Male,1976-09-25,Data Coordiator,Property,Affluent Customer,0,True,7518 Canary Parkway,2145,9
2129,Barron,Waszkiewicz,Male,1980-10-07,Electrical Engineer,Manufacturing,High Net Worth,0,False,32 Spenser Crossing,2880,1
2130,Evangelina,Coxhell,Female,1990-01-01,Structural Engineer,Property,High Net Worth,0,True,654 Kim Parkway,3175,3
2131,Nettle,Painter,Female,1971-03-21,Payment Adjustment Coordinator,,Mass Customer,0,True,0 Moose Court,2063,12
